time,lat,long,NO2_x,name,wind_speed1,temperature1,satellite_NO21,road_density1,relative_humidity1,pressure1,population_density1,pblh1,NDVI1,dpt1,NO2_y,wind_speed2,temperature2,satellite_NO22,road_density2,relative_humidity2,pressure2,population_density2,pblh2,NDVI2,dpt2,NO2,wind_speed3,temperature3,satellite_NO23,road_density3,relative_humidity3,pressure3,population_density3,pblh3,NDVI3,dpt3
2019-10-12,21.0491,105.8831,20.2691,NVC,3.0668477535247805,26.872044372558594,5.9532094868524696e-05,2988.391064453125,76.00974884033204,101074.3296875,37.33873100280762,396.5327209472656,0.3383445143699646,23.075087500000016,20.2691,3.00567993750939,26.382844044612003,5.897801610323714e-05,2899.0453256460337,79.19009516789363,101075.43209134616,67.18410741365872,372.00311514047473,0.3568086629876723,23.18307211538464,20.2691,2.935736615082313,26.09264584245353,5.7397104112833615e-05,2468.4455292800376,81.08642209809402,101077.33997844828,83.34461556162152,364.3946322737069,0.3823054535635586,23.233894396551737
2019-10-13,21.0491,105.8831,17.84774583,NVC,3.126610040664673,27.24774932861328,5.9532094868524696e-05,2988.391064453125,74.29256439208984,101360.15625,37.33873100280762,560.2044982910156,0.3383445143699646,21.761825000000023,17.84774583,3.113257958338811,26.88203811645508,5.897801610323714e-05,2899.0453256460337,77.10217989408054,101362.34795673077,67.18410741365872,524.7787334735577,0.3568086629876723,21.89208653846156,17.84774583,3.1012207886268355,26.633629371379985,5.7397104112833615e-05,2468.4455292800376,78.97153025660022,101364.8733836207,83.34461556162152,507.2215712974812,0.3823054535635586,21.96314224137933
2019-10-14,21.0491,105.8831,11.66182667,NVC,4.866129207611084,26.6520622253418,5.9532094868524696e-05,2988.391064453125,65.17879486083984,101655.5578125,37.33873100280762,537.9365539550781,0.3383445143699646,19.24671250000004,11.66182667,4.81276691876925,26.29596592829777,5.897801610323714e-05,2899.0453256460337,67.53083419799805,101657.96033653848,67.18410741365872,607.7988562950721,0.3568086629876723,19.505620192307724,11.66182667,4.753660728191507,26.0849157530686,5.7397104112833615e-05,2468.4455292800376,68.90257236875337,101660.60479525862,83.34461556162152,646.0780976394127,0.3823054535635586,19.645105603448304
2019-10-15,21.0491,105.8831,12.87315833,NVC,3.720858335494995,26.12588119506836,5.9532094868524696e-05,2988.391064453125,67.7509033203125,101693.3140625,37.33873100280762,557.3706726074219,0.3383445143699646,17.724387500000024,12.87315833,3.62823565189655,25.723434888399563,5.897801610323714e-05,2899.0453256460337,70.64074853750375,101695.61959134616,67.18410741365872,585.4895254281851,0.3568086629876723,17.919418269230786,12.87315833,3.5705198748358367,25.51111727747424,5.7397104112833615e-05,2468.4455292800376,72.18586862498316,101698.4385775862,83.34461556162152,608.1391327956627,0.3823054535635586,18.04525646551725
2019-10-16,21.0491,105.8831,13.09374783,NVC,2.8630855083465576,26.504533767700195,4.769012139149709e-05,2988.391064453125,69.86101531982422,101599.55625,37.33873100280762,448.1817260742188,0.4151122152805328,19.011037500000025,13.09374783,2.8287819899045505,26.08442643972544,5.326760182814329e-05,2899.0453256460337,73.25228294959435,101601.5096153846,67.18410741365872,415.937495304988,0.4355570444693932,19.228437500000023,13.09374783,2.825273308260688,25.82715672460096,5.262890775036119e-05,2468.4455292800376,75.0938405004041,101603.7561961207,83.34461556162152,407.04551854626885,0.443024839820533,19.34392025862072
2019-10-17,21.0491,105.8831,,NVC,4.937700271606445,25.494200134277342,5.9532094868524696e-05,2988.391064453125,63.50290603637696,101696.171875,37.33873100280762,590.3044799804687,0.3383445143699646,18.9184625,,4.8194990158081055,25.194692611694336,5.897801610323714e-05,2899.0453256460337,65.74363649808444,101698.03004807692,67.18410741365872,618.5225454477163,0.3568086629876723,19.149600961538468,,4.702567741788667,25.03917286313813,5.7397104112833615e-05,2468.4455292800376,67.11914667589912,101699.7885237069,83.34461556162152,641.0977341224408,0.3823054535635586,19.291441810344843
2019-10-18,21.0491,105.8831,3.8342,NVC,3.750176286697388,23.98787498474121,3.822362001907701e-05,2988.391064453125,60.22616958618164,101736.6953125,37.33873100280762,498.6173522949219,0.3383445143699646,13.843250000000037,3.8342,3.6476384493020864,23.49041322561411,3.822205975735732e-05,2899.0453256460337,63.72147809542143,101738.15745192308,67.18410741365872,480.2469646747296,0.3568086629876723,14.20025000000003,3.8342,3.5888196599894555,23.211504048314588,3.843983909523202e-05,2468.4455292800376,65.6755502635035,101739.87176724138,83.34461556162152,476.4183844204607,0.3823054535635586,14.400215517241408
2019-10-19,21.0491,105.8831,,NVC,2.206400728225708,25.507777786254884,7.486842912520873e-05,2988.391064453125,61.2950080871582,101614.8234375,37.33873100280762,598.4347717285157,0.3383445143699646,15.60775000000002,,2.2350864777198205,24.95905861487756,7.602541984349271e-05,2899.0453256460337,65.03608644925632,101617.24338942308,67.18410741365872,522.9986337515024,0.3568086629876723,15.909057692307709,,2.277369976043701,24.614353771867425,7.541126727298968e-05,2468.4455292800376,67.34602645347859,101619.66702586209,83.34461556162152,477.249109728583,0.3823054535635586,16.09637068965519
2019-10-20,21.0491,105.8831,,NVC,2.2924824714660645,26.212305068969727,5.9532094868524696e-05,2988.391064453125,67.40862731933593,101430.5140625,37.33873100280762,489.3086242675781,0.3383445143699646,16.91685000000001,,2.2045039580418515,25.76159770672138,5.897801610323714e-05,2899.0453256460337,70.13208770751953,101432.6796875,67.18410741365872,477.2259310208834,0.3568086629876723,17.21255769230771,,2.11793563283723,25.479569402234308,4.613990447052724e-05,2468.4455292800376,71.90577987144734,101434.52613146552,83.34461556162152,471.36034209152746,0.3823054535635586,17.42887068965519
2019-10-21,21.0491,105.8831,43.39814444,NVC,2.723432731628418,26.711693954467773,5.9532094868524696e-05,2988.391064453125,74.72469635009766,101060.090625,37.33873100280762,558.3912109375,0.3383445143699646,20.53363750000002,43.39814444,2.6165464291205773,26.412555401141827,5.897801610323714e-05,2899.0453256460337,76.83511998103215,101061.74519230767,67.18410741365872,557.2773742675781,0.3568086629876723,20.67689903846156,43.39814444,2.522064373410981,26.22412819697939,5.385235635912977e-05,2468.4455292800376,78.18457636339912,101063.22871767242,83.34461556162152,553.0329526703933,0.3823054535635586,20.769506465517264
